tipo,bairro,area,quartos,banheiros,vagas,condominio,preco
Casa,Pici,184,3,2,4,1000.0,550000.0
Casa,José de Alencar,180,3,4,5,0.0,580000.0
Casa,Cajazeiras,166,4,4,6,0.0,750000.0
Casa,Monte Castelo,162,3,2,2,0.0,380000.0
Casa,Álvaro Weyne,250,5,2,4,0.0,350000.0
Casa,Engenheiro Luciano Cavalcante,161,3,3,10,163.0,600000.0
Casa,Parangaba,165,0,0,0,0.0,235800.0
Casa,Passaré,123,3,3,2,0.0,590000.0
Casa,Edson Queiroz,270,6,0,4,0.0,590000.0
Casa,Jardim das Oliveiras,436,5,7,10,0.0,670000.0
Casa,Cajazeiras,98,3,3,2,0.0,549000.0
Casa,Prefeito José Walter,100,3,3,2,0.0,299500.0
Casa,Parque Manibura,750,4,4,5,0.0,1700000.0
Casa,José de Alencar,262,4,5,8,0.0,890000.0
Casa,de Lourdes,251,6,4,4,258.0,589000.0
Casa,Álvaro Weyne,73,3,2,2,0.0,370000.0
Casa,Dionisio Torres,396,4,2,5,448.0,1300000.0
Casa,Sapiranga,160,3,4,2,0.0,790000.0
Casa,Presidente Kennedy,416,4,4,6,0.0,1250000.0
Casa,Prefeito José Walter,120,3,3,1,0.0,270000.0
Casa,José Bonifácio,212,7,6,2,835.0,545000.0
Casa,Maraponga,139,4,4,3,50.0,630000.0
Casa,São João do Tauape,520,5,6,8,0.0,1200000.0
Casa,Aldeota,200,4,3,2,0.0,749000.0
Casa,Parquelândia,240,3,1,2,0.0,690000.0
Casa,Passaré,69,2,3,2,50.0,350000.0
Casa,Cidade dos Funcionários,439,4,4,4,0.0,690000.0
Casa,Lagoa Sapiranga (Coité),135,4,4,2,0.0,639900.0
Casa,Dunas,117,3,5,2,750.0,1005000.0
Casa,Cambeba,375,5,5,11,0.0,1400000.0
Casa,de Lourdes,775,5,1,2,0.0,2500000.0
Casa,Montese,160,4,3,3,0.0,300000.0
Casa,Lagoa Redonda,111,4,4,2,0.0,320000.0
Casa,Maraponga,0,0,0,0,0.0,980000.0
Casa,Dunas,465,5,6,10,628.0,1750000.0
Casa,Carlito Pamplona,123,3,1,1,0.0,230000.0
Casa,Maraponga,260,4,5,5,0.0,949000.0
Casa,Serrinha,157,4,2,2,792.0,380000.0
Casa,Ancuri,90,3,2,3,0.0,310000.0
Casa,Monte Castelo,255,4,4,3,0.0,730000.0
Casa,Maraponga,131,4,3,2,0.0,895000.0
Casa,Cidade dos Funcionários,210,5,5,2,0.0,750000.0
Casa,Messejana,116,3,3,3,0.0,435000.0
Casa,Mondubim,196,4,3,2,0.0,240000.0
Casa,São Bento,138,3,3,2,0.0,430000.0
Casa,Parque Manibura,140,3,3,3,0.0,398000.0
Casa,São Bento,107,3,4,2,0.0,400000.0
Casa,Maraponga,140,3,3,4,0.0,460000.0
Casa,Joaquim Távora,4,4,0,1,0.0,1200000.0
Casa,Maraponga,140,4,0,3,0.0,395000.0
Casa,Alto da Balança,438,5,5,2,0.0,1190000.0
Casa,Benfica,180,3,0,3,0.0,600000.0
Casa,Engenheiro Luciano Cavalcante,450,7,5,10,0.0,2000000.0
Casa,Mondubim,126,3,3,2,0.0,390000.0
Casa,Engenheiro Luciano Cavalcante,250,2,2,2,0.0,380000.0
Casa,Jardim América,148,4,4,2,1000.0,590000.0
Casa,Sapiranga,88,3,3,2,0.0,440000.0
Casa,São Bento,78,3,2,1,0.0,289000.0
Casa,Cajazeiras,406,6,3,3,0.0,600000.0
Casa,Sapiranga,100,3,0,2,0.0,300000.0
Casa,Eusébio,0,0,0,0,0.0,440000.0
Casa,São Bento,108,3,3,2,0.0,429000.0
Casa,Jardim das Oliveiras,144,4,4,2,0.0,655000.0
Casa,Aldeota,411,5,5,2,0.0,1800000.0
Casa,Cidade dos Funcionários,280,5,4,10,3424.0,650000.0
Casa,Fátima,230,3,2,2,0.0,650000.0
Casa,Itaperi,150,4,4,2,0.0,550000.0
Casa,Montese,148,4,2,1,0.0,320000.0
Casa,Papicu,396,3,3,2,1500.0,550000.0
Casa,Dias Macedo,708,14,14,2,239.0,1500000.0
Casa,Castelão,178,2,2,1,0.0,480000.0
Casa,Parque Manibura,260,4,4,5,0.0,870000.0
Casa,Prefeito José Walter,225,3,5,4,0.0,295000.0
Casa,Cidade dos Funcionários,250,3,3,4,0.0,830000.0
Casa,Praia de Iracema,135,3,3,1,0.0,800000.0
Casa,Amadeu Furtado,200,3,1,2,0.0,580000.0
Casa,Itaperi,370,4,5,8,0.0,1250000.0
Casa,Jardim América,250,6,0,5,0.0,350000.0
Casa,Engenheiro Luciano Cavalcante,496,4,0,6,0.0,1100000.0
Casa,Papicu,219,4,5,6,1900.0,495000.0
Casa,Dionisio Torres,245,4,3,2,120.0,850000.0
Casa,Fátima,1,4,3,10,0.0,3200000.0
Casa,Aldeota,319,6,6,8,0.0,1600000.0
Casa,Cristo Redentor,84,2,1,1,0.0,119000.0
Casa,Montese,480,6,6,6,0.0,1550000.0
Casa,José de Alencar,215,3,4,5,1293.0,780000.0
Casa,Maraponga,94,3,4,3,0.0,405000.0
Casa,Vila Peri,81,2,1,1,0.0,249000.0
Casa,Cocó,302,4,6,4,0.0,1000000.0
Casa,Messejana,399,4,7,5,0.0,1200000.0
Casa,Centro,211,5,3,2,0.0,380000.0
Casa,Sapiranga,210,3,3,2,0.0,660000.0
Casa,Dunas,390,4,6,4,0.0,2350000.0
Casa,Parque Manibura,420,4,4,8,0.0,850000.0
Casa,Messejana,118,3,4,2,50.0,480000.0
Casa,Aldeota,490,3,0,3,0.0,750000.0
Casa,Monte Castelo,178,3,2,1,0.0,344149.0
Casa,Sabiaguaba,342,3,3,3,1350.0,1350000.0
Casa,Cajazeiras,160,4,4,4,0.0,680000.0
Casa,Passaré,90,3,2,2,0.0,550000.0
Casa,Jardim das Oliveiras,144,4,4,2,50.0,655000.0
Casa,Messejana,107,3,2,3,0.0,438000.0
Casa,Sapiranga,762,3,4,10,0.0,1680000.0
Casa,Parquelândia,187,3,1,1,0.0,450000.0
Casa,Farias Brito,286,2,4,3,876.0,1650000.0
Casa,Cambeba,230,4,4,5,50.0,850000.0
Casa,Presidente Kennedy,484,3,1,6,0.0,680000.0
Casa,Edson Queiroz,55,2,2,2,150.0,250000.0
Casa,Messejana,286,5,4,4,0.0,299999.0
Casa,Parquelândia,372,3,4,5,1500.0,1200000.0
Casa,Manuel Sátiro,234,3,3,2,0.0,440000.0
Casa,Edson Queiroz,348,6,3,5,0.0,590000.0
Casa,Engenheiro Luciano Cavalcante,999,5,8,12,0.0,1389999.0
Casa,Sapiranga,140,3,4,2,0.0,450000.0
Casa,Álvaro Weyne,196,4,1,1,0.0,220000.0
Casa,José Bonifácio,300,5,4,4,0.0,550000.0
Casa,Vicente Pinzon,138,3,4,2,0.0,490000.0
Casa,Maraponga,180,3,2,4,0.0,395000.0
Casa,Praia de Iracema,1,1,0,3,0.0,580000.0
Casa,Itaperi,187,4,5,2,1767.0,600000.0
Casa,Edson Queiroz,260,4,3,6,0.0,930000.0
Casa,Jacarecanga,459,4,5,4,0.0,750000.0
Casa,Fátima,301,7,6,3,0.0,1590000.0
Casa,Parquelândia,370,7,3,4,0.0,970000.0
Casa,Jóquei Clube,340,4,5,3,0.0,900000.0
Casa,Sapiranga,360,4,5,4,2400.0,1495000.0
Casa,São João do Tauape,237,4,4,4,0.0,670000.0
Casa,Cidade dos Funcionários,229,5,4,4,0.0,920000.0
Casa,Cidade dos Funcionários,439,5,5,4,0.0,598000.0
Casa,Engenheiro Luciano Cavalcante,180,6,7,7,0.0,1800000.0
Casa,José de Alencar,251,4,4,3,0.0,930000.0
Casa,Fátima,201,3,6,3,1072.0,1549000.0
Casa,Cidade dos Funcionários,180,4,5,3,0.0,699000.0
Casa,São Gerardo,87,3,3,3,0.0,619000.0
Casa,Mondubim,323,4,4,3,3308.0,1400000.0
Casa,Prefeito José Walter,66,3,1,3,0.0,260000.0
Casa,Aldeota,357,5,4,5,0.0,1100000.0
Casa,Cidade 2000,121,4,4,2,200.0,520000.0
Casa,Passaré,345,3,2,4,600.0,510000.0
Casa,Fátima,196,4,3,6,125.0,1350000.0
Casa,Cidade dos Funcionários,282,4,1,3,0.0,795000.0
Casa,Itaperi,150,3,2,3,0.0,300000.0
Casa,Engenheiro Luciano Cavalcante,185,4,5,3,0.0,1270000.0
Casa,Passaré,165,4,3,3,0.0,398000.0
Casa,Benfica,396,6,7,5,2041.0,1650000.0
Casa,Prefeito José Walter,112,3,3,2,0.0,295000.0
Casa,de Lourdes,960,5,5,10,0.0,1950000.0
Casa,Parque Manibura,130,4,4,3,0.0,350000.0
Casa,Cambeba,350,8,7,5,0.0,3000000.0
Casa,Parquelândia,480,3,3,2,0.0,600000.0
Casa,Cambeba,134,3,3,3,700.0,560000.0
Casa,Papicu,396,3,3,4,0.0,580000.0
Casa,Passaré,95,3,2,2,50.0,550000.0
Casa,Lagoa Redonda,160,3,3,4,0.0,499000.0
Casa,Sapiranga,160,4,4,4,0.0,640000.0
Casa,Parque Dois Irmãos,100,3,3,2,0.0,390000.0
Casa,São João do Tauape,168,3,2,1,0.0,350000.0
Casa,Parangaba,92,3,3,2,0.0,580000.0
Casa,Centro,85,2,0,2,1189.0,800000.0
Casa,Lagoa Redonda,280,3,4,4,0.0,650000.0
Casa,Messejana,91,2,1,2,0.0,220000.0
Casa,Maraponga,0,0,0,0,0.0,1390000.0
Casa,Paupina,108,3,1,2,0.0,299000.0
Casa,Centro,60,2,0,1,0.0,250000.0
Casa,Vila União,915,7,7,8,0.0,2350000.0
Casa,Mondubim,2,2,0,2,0.0,265000.0
Casa,Lagoa Redonda,96,3,2,2,0.0,479000.0
Casa,Jardim das Oliveiras,152,4,4,2,0.0,699000.0
Casa,Cajazeiras,120,3,3,3,0.0,355000.0
Casa,Fátima,241,2,0,1,0.0,280000.0
Casa,Cambeba,308,4,5,3,144.0,1500000.0
Casa,Parangaba,211,3,4,2,0.0,1290000.0
Casa,Mondubim,275,4,2,3,0.0,450000.0
Casa,Cidade dos Funcionários,187,3,2,2,0.0,400000.0
Casa,Sapiranga,120,3,3,2,0.0,570000.0
Casa,Messejana,125,4,3,2,0.0,480000.0
Casa,Messejana,118,4,3,3,0.0,480000.0
Casa,José de Alencar,173,4,4,3,0.0,648000.0
Casa,Jardim das Oliveiras,222,3,4,2,0.0,699000.0
Casa,Maraponga,246,4,5,2,650.0,1900000.0
Casa,Vicente Pinzon,231,5,5,5,0.0,520000.0
Casa,Conjunto Ceará,142,2,2,2,0.0,330000.0
Casa,Álvaro Weyne,106,2,2,1,0.0,220000.0
Casa,Passaré,198,3,3,6,50.0,400000.0
Casa,Jóquei Clube,90,3,2,3,0.0,330000.0
Casa,Coaçu,0,0,0,0,0.0,395000.0
Casa,Meireles,411,5,4,5,0.0,2000000.0
Casa,Damas,159,3,3,1,0.0,230000.0
Casa,Maraponga,249,6,5,7,50.0,590000.0
Casa,Dionisio Torres,276,3,3,2,0.0,730000.0
Casa,Engenheiro Luciano Cavalcante,180,5,6,5,3800.0,1800000.0
Casa,São Bento,134,3,3,3,0.0,730000.0
Casa,Cambeba,220,4,2,4,0.0,600000.0
Casa,José de Alencar,138,3,3,4,0.0,480000.0
Casa,Cambeba,214,4,3,3,0.0,550000.0
Casa,Prefeito José Walter,70,4,2,1,0.0,220000.0
Casa,Mondubim,94,3,4,2,0.0,405000.0
Casa,Joaquim Távora,206,3,2,3,0.0,600000.0
Casa,Edson Queiroz,276,3,5,4,0.0,1250000.0
Casa,Maraponga,100,2,1,1,0.0,380000.0
Casa,São João do Tauape,520,3,0,3,1187.0,580000.0
Casa,Mondubim,125,3,3,2,0.0,535000.0
Casa,Padre Andrade,356,10,0,6,399.0,950000.0
Casa,Vila Peri,170,3,5,3,1200.0,550000.0
Casa,Dionisio Torres,178,5,5,3,0.0,1100000.0
Casa,Passaré,149,4,3,3,0.0,450000.0
Casa,Parque Manibura,280,4,3,4,79.0,900000.0
Casa,Engenheiro Luciano Cavalcante,303,4,6,3,0.0,790000.0
Casa,Presidente Kennedy,160,5,3,1,0.0,450000.0
Casa,Bela Vista,120,2,2,1,50.0,200000.0
Casa,Álvaro Weyne,162,3,2,2,0.0,350000.0
Casa,Granja Lisboa,180,3,1,1,0.0,275000.0
Casa,Cajazeiras,120,3,2,2,0.0,520000.0
Casa,Maraponga,120,3,2,2,0.0,420000.0
Casa,Sapiranga,175,3,4,3,0.0,580000.0
Casa,José de Alencar,300,4,5,6,0.0,990000.0
Casa,Parque Manibura,317,8,7,4,0.0,1101000.0
Casa,Montese,104,6,5,1,0.0,300000.0
Casa,Parque Araxá,193,4,3,1,0.0,300000.0
Casa,Edson Queiroz,640,6,5,10,0.0,2000000.0
Casa,Parque Manibura,280,4,4,6,0.0,650000.0
Casa,São Bento,170,3,3,2,0.0,370000.0
Casa,Maraponga,160,3,2,2,0.0,320000.0
Casa,Maraponga,86,4,4,2,50.0,580000.0
Casa,São Bento,200,3,3,3,0.0,420000.0
Casa,Parque Manibura,229,4,5,4,0.0,800000.0
Casa,Rodolfo Teófilo,278,4,4,2,0.0,550000.0
Casa,Vila Velha,200,4,2,2,0.0,390000.0
Casa,Coaçu,122,4,3,2,430.0,350000.0
Casa,Parquelândia,190,3,3,1,0.0,470000.0
Casa,Edson Queiroz,123,3,4,2,0.0,599000.0
Casa,de Lourdes,960,5,7,6,0.0,5500000.0
Casa,Monte Castelo,118,3,0,2,0.0,120000.0
Casa,Montese,250,7,5,3,4796.0,1100000.0
Casa,Centro,212,5,3,2,0.0,350000.0
Casa,Dionisio Torres,194,4,2,2,1249.0,850000.0
Casa,Planalto Ayrton Senna,249,6,6,7,1067.0,590000.0
Casa,Prefeito José Walter,150,3,1,1,0.0,170000.0
Casa,Passaré,150,4,3,3,0.0,400000.0
Casa,Passaré,117,3,0,3,300.0,320000.0
Casa,Presidente Kennedy,200,2,3,2,0.0,380000.0
Casa,Loteamento Parque Montenegro II,68,2,2,2,0.0,235000.0
Casa,Monte Castelo,227,4,2,1,0.0,439000.0
Casa,Sapiranga,120,4,5,2,950.0,450000.0
Casa,Pirambu,245,4,0,2,0.0,200000.0
Casa,Conjunto Ceará,220,5,2,2,0.0,340000.0
Casa,Joaquim Távora,330,5,0,1,0.0,450000.0
Casa,José Bonifácio,109,2,1,1,0.0,350000.0
Casa,Prefeito José Walter,80,3,2,2,562.0,330000.0
Casa,de Lourdes,266,4,3,6,2000.0,1500000.0
Casa,Damas,367,5,5,3,0.0,700000.0
Casa,Farias Brito,189,4,4,3,653.0,450000.0
Casa,Fátima,300,3,4,2,0.0,850000.0
Casa,Guararapes,839,4,4,4,11702.0,3200000.0
Casa,Cidade 2000,143,4,5,2,550.0,550000.0
Casa,Maraponga,260,4,5,3,50.0,950000.0
Casa,Quintino Cunha,50,2,0,1,0.0,90000.0
Casa,Joaquim Távora,172,7,7,3,0.0,989000.0
Casa,Lagoa Redonda,84,3,3,2,380.0,369000.0
Casa,José de Alencar,117,3,3,2,880.0,590000.0
Casa,Cajazeiras,340,4,5,3,0.0,880000.0
Casa,Prefeito José Walter,200,3,2,4,0.0,390000.0
Casa,Engenheiro Luciano Cavalcante,492,5,5,8,107.0,4500000.0
Casa,Jardim Cearense,100,2,3,1,50.0,380000.0
Casa,José de Alencar,232,5,5,5,1300.0,750000.0
Casa,Mondubim,200,3,3,2,0.0,330000.0
Casa,São Bento,175,4,4,2,50.0,700000.0
Casa,Centro,120,4,2,1,0.0,270000.0
Casa,Lagoa Redonda,110,3,3,3,6.0,420000.0
Casa,Cidade 2000,122,5,3,2,0.0,379999.0
Casa,Cambeba,220,5,3,4,0.0,600000.0
Casa,Fátima,262,3,5,2,50.0,1200000.0
Casa,Montese,220,4,3,4,0.0,430000.0
Casa,São Bento,105,3,3,2,0.0,375000.0
Casa,Monte Castelo,180,3,1,3,0.0,500000.0
Casa,Parque Santa Maria,70,2,3,2,380.0,229000.0
Casa,Parque São José,120,4,3,1,0.0,450000.0
Casa,Sapiranga,520,5,4,8,1529.0,1190000.0
Casa,Joaquim Távora,211,3,1,3,0.0,1200000.0
Casa,Siqueira,90,2,2,3,0.0,139999.0
Casa,Meireles,217,3,2,1,0.0,800000.0
Casa,Rodolfo Teófilo,273,3,3,3,0.0,510000.0
Casa,de Lourdes,458,4,6,4,0.0,1470000.0
Casa,Centro,175,3,3,1,101.0,560000.0
Casa,Edson Queiroz,429,5,6,7,0.0,1100000.0
Casa,Montese,600,5,3,4,0.0,1200000.0
Casa,Lagoa Redonda,107,3,3,2,0.0,419000.0
Casa,Fátima,525,3,2,4,1314.0,850000.0
Casa,Vila Ellery,265,3,0,2,1208.0,900000.0
Casa,Parquelândia,190,3,3,4,0.0,790000.0
Casa,José de Alencar,120,3,3,2,0.0,449000.0
Casa,Passaré,95,3,3,2,50.0,550000.0
Casa,Parquelândia,156,4,2,8,0.0,500000.0
Casa,Bonsucesso,211,3,2,1,0.0,230000.0
Casa,Sapiranga,198,3,4,3,1479.0,990000.0
Casa,São Bento,130,3,3,2,0.0,430000.0
Casa,Vicente Pinzon,220,5,3,4,980.0,395000.0
Casa,Manuel Sátiro,150,3,3,1,0.0,350000.0
Casa,Conjunto Ceará,162,3,2,1,0.0,330000.0
Casa,São Bento,105,3,4,3,0.0,375000.0
Casa,Maraponga,131,4,3,2,0.0,548000.0
Casa,Presidente Kennedy,120,3,3,2,0.0,320000.0
Casa,Lagoa Redonda,108,3,3,4,700.0,419000.0
Casa,Cajazeiras,150,2,0,5,0.0,580000.0
Casa,Montese,250,4,3,4,0.0,850000.0
Casa,Fátima,260,2,4,2,0.0,599000.0
Casa,Aracapé,175,4,4,6,0.0,383900.0
Casa,Vicente Pinzon,196,4,4,3,890.0,590000.0
Casa,Maraponga,100,3,2,1,1500.0,410000.0
Casa,Jardim Cearense,120,4,3,4,0.0,560000.0
Casa,Jardim Cearense,94,3,4,3,0.0,405000.0
Casa,Parquelândia,230,5,3,2,0.0,670000.0
Casa,Montese,184,2,2,2,0.0,479000.0
Casa,Henrique Jorge,300,4,0,4,0.0,590000.0
Casa,Engenheiro Luciano Cavalcante,605,4,6,8,9000.0,2900000.0
Casa,Sapiranga,135,4,5,2,880.0,490000.0
Casa,Rodolfo Teófilo,122,2,3,2,0.0,440000.0
Casa,Lagoa Sapiranga (Coité),188,3,3,2,0.0,639900.0
Casa,Maraponga,0,0,0,0,0.0,1200000.0
Casa,São Bento,200,3,3,2,93.0,375000.0
Casa,Dionisio Torres,620,9,6,6,0.0,1500000.0
Casa,Bonsucesso,257,3,2,5,0.0,900000.0
Casa,Manuel Sátiro,115,3,2,5,0.0,419900.0
Casa,Monte Castelo,260,5,4,3,0.0,514900.0
Casa,Cidade dos Funcionários,450,5,3,9,1500.0,950000.0
Casa,Jóquei Clube,200,3,1,2,0.0,890000.0
Casa,Mondubim,120,3,3,2,50.0,340000.0
Casa,Rodolfo Teófilo,157,4,1,1,0.0,380000.0
Casa,Parquelândia,451,5,7,9,0.0,1500000.0
Casa,Passaré,88,3,3,3,50.0,650000.0
Casa,Edson Queiroz,190,4,5,7,0.0,1000000.0
Casa,Sapiranga,250,4,6,4,2000.0,950000.0
Casa,Parque Presidente Vargas,130,2,1,1,0.0,135000.0
Casa,Aerolândia,579,9,5,6,53.0,1300000.0
Casa,Itaperi,130,3,2,4,0.0,750000.0
Casa,Mondubim,104,3,0,1,0.0,210000.0
Casa,Passaré,95,3,4,2,50.0,549000.0
Casa,Lagoa Redonda,88,2,3,2,80.0,325000.0
Casa,Sapiranga,128,4,3,4,189.0,500000.0
Casa,Manuel Sátiro,400,5,4,2,0.0,1250000.0
Casa,Edson Queiroz,140,3,4,2,0.0,599000.0
Casa,Parquelândia,223,8,7,7,0.0,720000.0
Casa,de Lourdes,450,4,5,4,5000.0,2990000.0
Casa,Edson Queiroz,120,3,4,3,0.0,550000.0
Casa,Cidade dos Funcionários,444,3,2,1,0.0,650000.0
Casa,João XXIII,300,6,1,2,0.0,300000.0
Casa,Mondubim,120,3,3,2,0.0,260000.0
Casa,Conjunto Ceará,300,4,2,3,0.0,780000.0
Casa,Fátima,544,5,5,5,0.0,990000.0
Casa,Engenheiro Luciano Cavalcante,100,3,3,2,981.0,500000.0
Casa,Maraponga,98,2,1,4,0.0,400000.0
Casa,Papicu,437,4,7,3,3011.0,850000.0
Casa,Sapiranga,134,5,4,2,600.0,520000.0
Casa,Cambeba,179,3,3,3,0.0,450000.0
Casa,de Lourdes,266,3,5,6,289.0,1600000.0
Casa,Boa Vista Castelão,250,4,5,5,0.0,650000.0
Casa,Fátima,307,3,3,3,0.0,650000.0
Casa,Jardim das Oliveiras,152,4,4,2,0.0,780000.0
Casa,Jardim das Oliveiras,152,4,5,2,0.0,820000.0
Casa,Maraponga,100,3,3,2,0.0,525000.0
Casa,Aldeota,487,5,5,5,2112.0,1700000.0
Casa,Prefeito José Walter,180,3,2,2,0.0,260000.0
Casa,Floresta,154,4,4,2,0.0,400000.0
Casa,Amadeu Furtado,624,5,7,4,0.0,1000000.0
Casa,Parangaba,248,6,4,5,0.0,609900.0
Casa,Edson Queiroz,120,3,4,2,50.0,530000.0
Casa,Edson Queiroz,110,3,3,2,0.0,530000.0
Casa,Joaquim Távora,363,5,5,4,0.0,1120000.0
Casa,Vila União,432,4,3,3,0.0,550000.0
Casa,Parquelândia,390,4,5,9,0.0,1100000.0
Casa,Benfica,292,4,3,4,0.0,670000.0
Casa,Parquelândia,198,4,3,2,0.0,450000.0
Casa,Centro,484,2,1,2,138.0,1700000.0
Casa,Henrique Jorge,315,6,5,5,0.0,580000.0
Casa,Jardim das Oliveiras,123,3,4,4,0.0,650000.0
Casa,Edson Queiroz,130,3,0,3,0.0,490000.0
Casa,Mondubim,97,2,3,2,0.0,369000.0
Casa,Edson Queiroz,130,3,5,4,0.0,769990.0
Casa,Henrique Jorge,215,3,2,4,77.0,1300000.0
Casa,Montese,1,7,5,15,0.0,2000000.0
Casa,Jangurussu,148,3,3,2,0.0,260000.0
Casa,Jardim das Oliveiras,280,5,5,5,0.0,750000.0
Casa,São Bento,190,3,4,3,0.0,690000.0
Casa,Jardim Iracema,198,4,5,2,0.0,970000.0
Casa,Lagoa Redonda,127,3,2,4,0.0,299990.0
Casa,Prefeito José Walter,150,5,3,1,0.0,180000.0
Casa,Edson Queiroz,177,4,5,2,695000.0,695000.0
Casa,Engenheiro Luciano Cavalcante,200,4,5,3,50.0,790000.0
Casa,Manoel Dias Branco,280,5,7,4,0.0,1200000.0
Casa,Edson Queiroz,700,6,7,6,7266.0,1395000.0
Casa,Montese,264,4,0,5,0.0,800000.0
Casa,Lagoa Sapiranga (Coité),236,4,5,4,0.0,890000.0
Casa,José de Alencar,260,3,3,4,0.0,580000.0
Casa,Parangaba,250,3,4,3,0.0,630000.0
Casa,Maraponga,220,4,5,3,50.0,560000.0
Casa,José de Alencar,800,5,7,12,0.0,1790000.0
Casa,Prefeito José Walter,120,3,2,1,0.0,120000.0
Casa,Prefeito José Walter,102,3,3,2,0.0,300000.0
Casa,Praia de Iracema,530,0,0,0,0.0,2300000.0
Casa,Parque Manibura,285,5,5,3,1235.0,650000.0
Casa,Maraponga,160,4,3,2,0.0,649900.0
Casa,Dunas,540,4,6,6,0.0,3000000.0
Casa,Parquelândia,435,6,5,3,0.0,1650000.0
Casa,Praia de Iracema,150,2,3,1,0.0,595000.0
Casa,Sapiranga,3,3,0,4,0.0,660000.0
Casa,Parangaba,400,7,6,1,0.0,380000.0
Casa,Itaperi,177,4,4,3,550.0,715000.0
Casa,Jardim das Oliveiras,152,4,5,2,0.0,680000.0
Casa,Sapiranga,4,4,0,0,0.0,640000.0
Casa,Coaçu,64,2,1,3,0.0,310000.0
Casa,Vicente Pinzon,1,3,4,3,0.0,1600000.0
Casa,Itaperi,175,3,2,2,0.0,390000.0
Casa,Floresta,216,6,1,3,0.0,340000.0
Casa,Meireles,290,3,5,5,11400.0,4400000.0
Casa,Jangurussu,211,3,4,3,0.0,435000.0
Casa,Cidade 2000,120,4,2,2,251.0,550000.0
Casa,Manuel Sátiro,220,3,3,6,0.0,390000.0
Casa,Parquelândia,145,3,3,2,0.0,450000.0
Casa,São Bento,120,3,2,2,0.0,380000.0
Casa,Joaquim Távora,384,5,6,4,1575.0,950000.0
Casa,Cidade dos Funcionários,147,2,3,2,0.0,470000.0
Casa,Mondubim,100,3,3,2,0.0,279999.0
Casa,Paupina,107,4,0,4,0.0,438000.0
Casa,Papicu,180,3,7,2,136.0,650000.0
Casa,Serrinha,71,3,1,1,0.0,320000.0
Casa,Edson Queiroz,220,4,5,4,0.0,450000.0
Casa,José de Alencar,600,4,2,15,0.0,1488000.0
Casa,João XXIII,90,2,0,2,0.0,120000.0
Casa,Lagoa Sapiranga (Coité),274,4,4,5,2130.0,680000.0
Casa,Cajazeiras,150,4,4,3,0.0,750000.0
Casa,Planalto Ayrton Senna,85,3,3,2,0.0,340000.0
Casa,Parangaba,250,4,4,1,0.0,550000.0
Casa,Cidade dos Funcionários,133,4,4,3,500.0,680000.0
Casa,Parquelândia,0,0,0,0,0.0,850000.0
Casa,Maraponga,131,4,3,2,50.0,530000.0
Casa,Vila Peri,420,5,3,5,0.0,620000.0
Casa,Pici,452,3,2,5,0.0,950000.0
Casa,Joaquim Távora,363,4,0,4,0.0,550000.0
Casa,Parque Manibura,470,4,4,4,0.0,1800000.0
Casa,de Lourdes,489,3,0,3,0.0,2890000.0
Casa,Dionisio Torres,310,6,4,8,0.0,1100000.0
Casa,Engenheiro Luciano Cavalcante,527,5,7,9,7943.0,2500000.0
Casa,Maraponga,94,3,3,3,0.0,410000.0
Casa,Cambeba,384,5,4,10,0.0,900000.0
Casa,Dionisio Torres,194,4,3,2,0.0,750000.0
Casa,Parquelândia,550,4,7,10,0.0,2500000.0
Casa,Maraponga,150,4,0,3,0.0,480000.0
Casa,Mondubim,256,4,4,3,0.0,550000.0
Casa,Barra do Ceará,168,2,6,6,0.0,699000.0
Casa,Maraponga,120,4,4,2,0.0,579900.0
Casa,Montese,243,3,3,4,0.0,395000.0
Casa,Bonsucesso,180,3,2,1,0.0,280000.0
Casa,Monte Castelo,225,2,1,1,0.0,249900.0
Casa,Sapiranga,85,0,0,0,0.0,134000.0
Casa,Dionisio Torres,369,5,5,5,0.0,1350000.0
Casa,Meireles,133,4,5,1,303.0,890000.0
Casa,Vila Ellery,97,2,1,1,0.0,240000.0
Casa,Papicu,180,5,5,6,850.0,630000.0
Casa,Cidade dos Funcionários,149,3,1,2,927.0,879000.0
Casa,José de Alencar,260,5,5,4,1700.0,1298000.0
Casa,Parquelândia,594,5,6,6,0.0,1290000.0
Casa,Fátima,250,3,4,4,0.0,700000.0
Casa,Parque Santa Rosa,80,2,2,3,0.0,195000.0
Casa,José Bonifácio,284,5,4,4,162.0,790000.0
Casa,Jardim América,245,2,2,1,0.0,500000.0
Casa,Manuel Sátiro,94,3,2,2,0.0,389000.0
Casa,Granja Lisboa,214,2,2,2,0.0,230000.0
Casa,Parque Manibura,363,5,5,5,0.0,870000.0
Casa,Jacarecanga,132,4,3,2,0.0,380000.0
Casa,Parquelândia,354,5,3,3,0.0,800000.0
Casa,Passaré,115,3,2,2,0.0,369900.0
Casa,José de Alencar,177,5,5,5,950.0,749000.0
Casa,Engenheiro Luciano Cavalcante,120,5,5,4,0.0,850000.0
Casa,Siqueira,64,2,2,2,1020.0,265000.0
Casa,Jardim Iracema,238,4,2,2,0.0,360000.0
Casa,Democrito Rocha,179,4,3,3,0.0,680000.0
Casa,Prefeito José Walter,200,3,3,1,0.0,280000.0
Casa,Itaperi,210,11,5,1,300.0,220000.0
Casa,Lagoa Sapiranga (Coité),140,3,3,3,0.0,599000.0
